枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,617,em-a266679a04ae,三矢！もりりん,13,800,700,4,attack_buff,-0.2222,-0.2948,0.4861,0.7083,三矢！もりりん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,618,em-0984e8e9ee06,加賀のカブキ者,60,4430,6816,2,attack_buff,-0.2222,-0.2948,0.4861,0.7083,加賀のカブキ者 / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,619,em-0c0cdd439d51,熊ぐっすん,5,280,500,2,attack_buff,-0.2222,-0.2959,0.4861,0.7083,熊ぐっすん / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,620,em-764989efdc82,まつやマン,6,600,600,4,attack_buff,-0.2222,-0.2959,0.4861,0.7083,まつやマン / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,621,em-edb8ec937948,養老ディオニュソス,49,6475,3208,6,revive,-0.2153,-0.2962,0.4931,0.7083,養老ディオニュソス / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,622,em-30dec89ba9f9,大杉妹者,10,800,500,4,guard,-0.2222,-0.297,0.4861,0.7083,大杉妹者 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,623,em-55057254f6ff,乳製品！こ祝いくん,10,800,600,4,heal,-0.2222,-0.297,0.4861,0.7083,乳製品！こ祝いくん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,624,em-850c95cbd668,二矢！もりりん,10,700,600,4,attack_buff,-0.2222,-0.297,0.4861,0.7083,二矢！もりりん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,625,em-fd2a055eb394,コニー＆ギャリー,10,500,500,3,damage_reduction,-0.2153,-0.2971,0.4931,0.7083,コニー＆ギャリー / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,626,em-1d6b42059506,レーティッシュ凛子,35,5623,3229,3,attack_buff,-0.2292,-0.2984,0.4792,0.7083,レーティッシュ凛子 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,627,em-2d3e693a8406,ツキマシモン,35,3919,1704,2,attack_buff,-0.2292,-0.2984,0.4792,0.7083,ツキマシモン / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,628,em-4ae7fba92e2c,アデヤッコちゃん,27,2351,2556,0,attribute_change,-0.2292,-0.2984,0.4792,0.7083,アデヤッコちゃん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ズンビーフック,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,629,em-96c8b7af6f5c,ネギtheダーウィン,30,5112,0,5,attribute_change,-0.2292,-0.2984,0.4792,0.7083,ネギtheダーウィン / カルボ姉（ねえ） / ɚすぃとあろま？ / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,630,em-6b657d937678,ゆうれい寺の幽子さん,40,6816,1874,2,attack_buff,-0.2222,-0.2991,0.4861,0.7083,ゆうれい寺の幽子さん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,631,em-5861838d2e36,ばうあー泥棒,35,4771,3033,4,attack_buff,-0.2292,-0.2996,0.4792,0.7083,ばうあー泥棒 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,632,em-d368809aa822,ﾜﾙﾌﾟﾙｷﾞｽなメル子様,39,6560,3152,3,attribute_guard,-0.2292,-0.2996,0.4792,0.7083,ﾜﾙﾌﾟﾙｷﾞｽなメル子様 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,633,em-8cafabee26c4,ホルトバージ君,22,5285,830,4,attack_buff,-0.2292,-0.2996,0.4792,0.7083,ホルトバージ君 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 救世主トッキー,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,634,em-32538f7c8341,熊殺しのサンタマン,58,6560,4345,5,delay,-0.2292,-0.2996,0.4792,0.7083,熊殺しのサンタマン / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,635,em-4b4011b90d8c,ロータス先輩,16,1932,1932,6,damage_reduction,-0.2292,-0.2996,0.4792,0.7083,ロータス先輩 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,636,em-4e4148d4d231,羊大美麗・こ祝いくん,12,900,700,4,heal,-0.2292,-0.3007,0.4792,0.7083,羊大美麗・こ祝いくん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,637,em-a93e62a47cbd,ホレズ先生,25,3494,3043,6,revive,-0.2292,-0.3007,0.4792,0.7083,ホレズ先生 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,638,em-c57b08a735c9,考えたかった男,12,250,1100,6,revive,-0.2292,-0.3007,0.4792,0.7083,考えたかった男 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,639,em-ff3d1a430d0b,中秋ぴよ子,9,1365,1365,6,skill_reduction,-0.2292,-0.3007,0.4792,0.7083,中秋ぴよ子 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,640,em-4299af9bd2dc,皐月むりょく,4,614,614,6,skill_reduction,-0.2292,-0.3018,0.4792,0.7083,皐月むりょく / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,641,em-1d111df2ae70,ヤックです,5,300,400,7,multi_hit_attack,-0.2292,-0.3018,0.4792,0.7083,ヤックです / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,642,em-1527baa8e6c0,ジャックじゃない！と,6,400,500,6,multi_hit_attack,-0.2292,-0.3018,0.4792,0.7083,ジャックじゃない！と / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,643,em-5243f0a3b3b5,猫毘沙門天,47,4430,4089,5,aoe_attack,-0.2292,-0.3018,0.4792,0.7083,猫毘沙門天 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,644,em-aae1801458f8,ɚすぃとあろま？,12,3748,681,3,guard,-0.2292,-0.3018,0.4792,0.7083,ɚすぃとあろま？ / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,645,em-afeba50fe5b8,ジャイアンツ★こずえ,14,3102,705,2,attack_buff,-0.2292,-0.3018,0.4792,0.7083,ジャイアンツ★こずえ / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,646,em-63479f6dd7fc,イタ子先生,15,300,700,5,revive,-0.2292,-0.3018,0.4792,0.7083,イタ子先生 / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,647,em-387c8b9a99b8,ﾐｼｼｯぴぃ！201号,16,2047,2047,6,guard,-0.2292,-0.3018,0.4792,0.7083,ﾐｼｼｯぴぃ！201号 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,648,em-7a57f923ab2c,ありえんキャット様,61,6069,5622,1,attribute_change,-0.2153,-0.3019,0.4931,0.7083,ありえんキャット様 / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,649,em-730d74a11539,らんちゃん,37,1363,4761,5,attribute_guard,-0.2361,-0.3019,0.4722,0.7083,らんちゃん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,650,em-60a47d17d0a2,座敷(笑)氏,3,150,300,5,delay,-0.2222,-0.3022,0.4861,0.7083,座敷(笑)氏 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ラパヌイ先生,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,651,em-79e1105f3bb7,むろまち様,36,2556,5112,7,aoe_attack,-0.2431,-0.3024,0.4653,0.7083,むろまち様 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,652,em-73456986fde8,ガハラ様,6,750,600,5,attack_buff,-0.2292,-0.3029,0.4792,0.7083,ガハラ様 / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,653,em-7462463c2c52,ぜんまるくんさん,6,800,500,5,attack_buff,-0.2292,-0.3029,0.4792,0.7083,ぜんまるくんさん / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,654,em-484d995e3adb,くノ一！ヴォたん,9,700,700,4,guard,-0.2292,-0.3029,0.4792,0.7083,くノ一！ヴォたん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,655,em-1ac59ba07362,アロエ・ディ・コトマ,11,2013,535,4,attribute_guard,-0.2292,-0.3029,0.4792,0.7083,アロエ・ディ・コトマ / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,656,em-b2a34a5cad3d,わさびエンペラー,12,1500,600,4,guard,-0.2292,-0.3029,0.4792,0.7083,わさびエンペラー / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,657,em-558066e14c81,ダブル・ブロッコリー,33,2595,2436,3,damage_reduction,-0.2361,-0.3031,0.4722,0.7083,ダブル・ブロッコリー / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / すげェ！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,658,em-bb2bd26d4796,のり男の浪漫,36,3098,2695,2,attribute_guard,-0.2361,-0.3031,0.4722,0.7083,のり男の浪漫 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / すげェ！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,659,em-0d449e302187,水神ヨッカブイ先生,54,3714,5418,5,damage_reduction,-0.2361,-0.3031,0.4722,0.7083,水神ヨッカブイ先生 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,660,em-2f92f911f129,ICHIKIの音楽祭,45,4601,2044,2,aoe_attack,-0.2292,-0.304,0.4792,0.7083,ICHIKIの音楽祭 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,661,em-d941ef4d2c66,紫禁嬢,34,4692,2801,2,damage_reduction,-0.2292,-0.304,0.4792,0.7083,紫禁嬢 / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,662,em-03bd45a21028,覚醒ねっつ,6,346,297,2,multi_hit_attack,-0.2222,-0.3042,0.4861,0.7083,覚醒ねっつ / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,663,em-12f1294c9b3b,雅だねお夏ちゃん,6,400,400,3,heal,-0.2222,-0.3042,0.4861,0.7083,雅だねお夏ちゃん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,664,em-2f1a1d5585bc,ゴリョカタくん,6,900,400,3,skill_reduction,-0.2222,-0.3042,0.4861,0.7083,ゴリョカタくん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,665,em-8cb925c8d331,もんちゃん,6,1000,300,3,heal,-0.2222,-0.3042,0.4861,0.7083,もんちゃん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,666,em-bb6329ff48fb,ポティア＆ポディア,6,1000,400,3,attribute_guard,-0.2222,-0.3042,0.4861,0.7083,ポティア＆ポディア / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,667,em-e9680391b2b7,梅ビースト,6,710,370,2,attribute_guard,-0.2222,-0.3042,0.4861,0.7083,梅ビースト / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,668,em-7e5d7b36c1e2,カステーラ先輩,7,530,450,3,heal,-0.2222,-0.3042,0.4861,0.7083,カステーラ先輩 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,669,em-ed2518ac8873,もんさん,9,1200,400,3,heal,-0.2222,-0.3042,0.4861,0.7083,もんさん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,670,em-1f792483ea28,伝説のタミちゃん,10,514,466,3,attribute_guard,-0.2222,-0.3042,0.4861,0.7083,伝説のタミちゃん / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,671,em-8d1bebbead3e,たこ焼きーナ先輩,5,192,840,4,attack_buff,-0.2361,-0.3042,0.4722,0.7083,たこ焼きーナ先輩 / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,672,em-638abcb1284e,パレンケＶＲＳ,49,5282,3386,2,guard,-0.2361,-0.3042,0.4722,0.7083,パレンケＶＲＳ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / エンジェル美夫,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,673,em-5f292317fd1c,墨染のＰＬぴよ子,60,3656,3656,5,attribute_change,-0.2361,-0.3042,0.4722,0.7083,墨染のＰＬぴよ子 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,674,em-70f1d39031ed,うにうにする虎,50,6816,681,0,attack_buff,-0.2361,-0.3042,0.4722,0.7083,うにうにする虎 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,675,em-9b4f5ff97dee,モスウーマン師匠,47,6390,4345,2,attribute_change,-0.2292,-0.3051,0.4792,0.7083,モスウーマン師匠 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,676,em-0e2c4b783eb7,南極翁・カノープス,55,3408,5964,7,multi_hit_attack,-0.2431,-0.3051,0.4653,0.7083,南極翁・カノープス / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,677,em-8d320a6b7512,いびるん,6,500,600,5,guard,-0.2361,-0.3054,0.4722,0.7083,いびるん / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,678,em-3b7a1f0d70a5,マッコーリー大佐,5,1198,1410,0,attribute_change,-0.2361,-0.3054,0.4722,0.7083,マッコーリー大佐 / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,679,em-f4b4f3bc039f,棋聖！角成馬之助,5,500,900,3,attribute_change,-0.2361,-0.3054,0.4722,0.7083,棋聖！角成馬之助 / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,680,em-f35caa7e177a,モンポスさん,40,5112,2556,4,damage_reduction,-0.2361,-0.3054,0.4722,0.7083,モンポスさん / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,681,em-4694b1a256f8,悪魔！いびるん,9,600,700,5,guard,-0.2361,-0.3054,0.4722,0.7083,悪魔！いびるん / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,682,em-c5e484c5d286,マウント取瑠代,31,6076,1850,3,revive,-0.2361,-0.3066,0.4722,0.7083,マウント取瑠代 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ズンビーフック,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,683,em-271cd70345ae,下羅多ひひ次郎,44,2385,6986,1,attribute_change,-0.2361,-0.3066,0.4722,0.7083,下羅多ひひ次郎 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,684,em-89d24fcb64fb,輝虎さま,16,1500,1500,6,aoe_attack,-0.2361,-0.3066,0.4722,0.7083,輝虎さま / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,685,em-748c1a866dbc,Hey Yeah 清盛,75,11417,2896,3,guard,-0.2292,-0.3071,0.4792,0.7083,Hey Yeah 清盛 / どんこ太郎 / ジャバラ帝王 / 角成馬之助 / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,686,em-904dc3a6cb19,ɚすぃとLulu？,24,4260,2726,3,guard,-0.2431,-0.3076,0.4514,0.6944,ɚすぃとLulu？ / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / ヤック(中の人),オタテカモ次郎 / カルボ姉（ねえ） / ジャバラ帝王 / 戸定梨香 / ヤック(中の人),complete
1,687,em-ce25d34659e7,だーらくん二世,7,1100,100,3,guard,-0.2292,-0.3082,0.4792,0.7083,だーらくん二世 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,688,em-01f1e4a2b36c,だーらくん三世,10,1500,100,3,guard,-0.2292,-0.3082,0.4792,0.7083,だーらくん三世 / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,689,em-a22cc3bfaf50,ミッシェル・もなむー,45,5623,3748,2,multi_hit_attack,-0.2361,-0.3088,0.4722,0.7083,ミッシェル・もなむー / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,690,em-526aa019b59e,アリストソテツ,4,700,600,7,delay,-0.2361,-0.3099,0.4722,0.7083,アリストソテツ / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,691,em-8baac39d10ec,鈴鹿一郎,4,85,517,5,attack_buff,-0.2361,-0.3099,0.4722,0.7083,鈴鹿一郎 / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,692,em-9d120ca3b0c7,えっぐん,4,350,500,5,revive,-0.2361,-0.3099,0.4722,0.7083,えっぐん / カルボ姉（ねえ） / ジャバラ帝王 / バンクロ・フッド / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
