枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,640,em-bdf5b4886e9a,シーホーすん,12,1191,1532,5,damage_reduction,-0.2153,-0.2856,0.5417,0.7569,シーホーすん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,641,em-53084d488de2,川越ザ・サード,15,666,1607,4,attack_buff,-0.2153,-0.2856,0.5417,0.7569,川越ザ・サード / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,642,em-635af81fa283,ＪＡＸＡイルＲ,15,688,1706,5,multi_hit_attack,-0.2153,-0.2856,0.5417,0.7569,ＪＡＸＡイルＲ / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,643,em-6f8dfc0a39eb,近すぎリオンさん,16,1000,1500,4,delay,-0.2153,-0.2856,0.5417,0.7569,近すぎリオンさん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,partial-skill-support
1,644,em-dab58d0db3e1,夕陽のカウボーイ,17,1661,1661,5,revive,-0.2153,-0.2856,0.5417,0.7569,夕陽のカウボーイ / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,645,em-9b717b0ffa22,地獄めぐりベッピー,19,1733,1664,5,attack_buff,-0.2153,-0.2856,0.5417,0.7569,地獄めぐりベッピー / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,646,em-8b0ee22a5cd7,ドナドナう皮,26,1676,1664,3,guard,-0.2153,-0.2878,0.5417,0.7569,ドナドナう皮 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,647,em-37fd7478d2d8,壺風味の何か,16,2809,888,1,damage_reduction,-0.2153,-0.2921,0.5417,0.7569,壺風味の何か / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,648,em-49b522eac464,ジェヴォたんは狼？,43,3006,6022,4,multi_hit_attack,-0.2153,-0.2921,0.5417,0.7569,ジェヴォたんは狼？ / バルパラ★イソ子 / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,649,em-1fcc8f4c1ae3,ヴェルサイユの朝,45,2556,6645,5,attack_buff,-0.2153,-0.2921,0.5417,0.7569,ヴェルサイユの朝 / バルパラ★イソ子 / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,650,em-d72497692e5c,バリ……トゥンク…王,41,1530,5279,0,guard,-0.2153,-0.2971,0.5417,0.7569,バリ……トゥンク…王 / バルパラ★イソ子 / 広報担当：アッシュ / 巳ーちゃんさん / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,651,em-37ab32b36f96,ハントンさん,5,450,650,7,multi_hit_attack,-0.2222,-0.2854,0.5347,0.7569,ハントンさん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,652,em-9bd1ce6f159b,ハントン先輩,6,650,700,6,multi_hit_attack,-0.2222,-0.2854,0.5347,0.7569,ハントン先輩 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,653,em-9791eaaeef3c,メーピスさん,8,600,700,6,multi_hit_attack,-0.2222,-0.2854,0.5347,0.7569,メーピスさん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,654,em-b7a8623e2b49,のぶくろくん,8,500,700,8,aoe_attack,-0.2222,-0.2854,0.5347,0.7569,のぶくろくん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,655,em-3604a59c8292,囃せ！どんちっちん,12,1000,700,7,aoe_attack,-0.2222,-0.2854,0.5347,0.7569,囃せ！どんちっちん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,656,em-0697e2f112ca,ケンＺＯ１号,4,102,510,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,ケンＺＯ１号 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,657,em-20b521a22027,ふとし君,4,111,491,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,ふとし君 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,658,em-f074d8bb177d,たっくん,4,95,507,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,たっくん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,659,em-54897d4f731d,ケンＺＯ２号,5,200,580,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,ケンＺＯ２号 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,660,em-5e86bff12fb7,ピリ辛ふとし君,5,211,569,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,ピリ辛ふとし君 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,661,em-7976e2f3d65d,迷菓ぴよ子先輩,5,502,530,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,迷菓ぴよ子先輩 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,662,em-ccd4db81276f,夜間学校な浅子さん,5,200,500,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,夜間学校な浅子さん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,663,em-f7484444c08c,じとっ子君,5,285,495,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,じとっ子君 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,664,em-32b98839a4c2,派遣社員だ浅子さん,6,380,600,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,派遣社員だ浅子さん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,665,em-4c84ff6e1868,カカカのカ治郎,6,700,500,5,delay,-0.2222,-0.2866,0.5347,0.7569,カカカのカ治郎 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,partial-skill-support
1,666,em-79dd6c0e027e,ロックなじとっ子君,6,365,585,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,ロックなじとっ子君 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,667,em-c8e560adbea9,草カロ次郎,6,480,500,5,heal,-0.2222,-0.2866,0.5347,0.7569,草カロ次郎 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,668,em-ee410ddd5211,鹿苑師匠,6,500,480,5,revive,-0.2222,-0.2866,0.5347,0.7569,鹿苑師匠 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,669,em-1fa3ac88ea78,有馬すた,7,475,505,5,heal,-0.2222,-0.2866,0.5347,0.7569,有馬すた / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,670,em-983228ce32d4,あっしゅTHEｷｬｯﾄ,8,1300,500,5,attribute_guard,-0.2222,-0.2866,0.5347,0.7569,あっしゅTHEｷｬｯﾄ / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,671,em-a368a20e3521,ベッピーちゃん,8,611,595,5,attack_buff,-0.2222,-0.2866,0.5347,0.7569,ベッピーちゃん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,672,em-20d0672eefa5,実際かにろう,8,1269,987,4,delay,-0.2222,-0.2879,0.5347,0.7569,実際かにろう / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,partial-skill-support
1,673,em-6a28c73fe6b3,はーい竜馬,8,900,900,3,attack_buff,-0.2222,-0.2879,0.5347,0.7569,はーい竜馬 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,674,em-89b0c363f296,川越マン,8,415,798,4,attack_buff,-0.2222,-0.2879,0.5347,0.7569,川越マン / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,675,em-959e9037e6f6,だいこっくん,8,800,900,8,attack_buff,-0.2222,-0.2879,0.5347,0.7569,だいこっくん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,676,em-fd76872dafaf,くまのたん,8,300,920,3,attack_buff,-0.2222,-0.2879,0.5347,0.7569,くまのたん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,677,em-e5c147f9dafc,異国のトーマスん,9,660,742,4,attribute_change,-0.2222,-0.2879,0.5347,0.7569,異国のトーマスん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,678,em-0c10b95e36c6,激走！えるたそ,10,900,800,4,attack_buff,-0.2222,-0.2879,0.5347,0.7569,激走！えるたそ / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,679,em-1c72b25f9096,エッシュ＆エッジュ,10,800,800,3,skill_reduction,-0.2222,-0.2879,0.5347,0.7569,エッシュ＆エッジュ / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,partial-skill-support
1,680,em-28a408b64836,真・銘菓ぴよ子,12,795,815,3,multi_hit_attack,-0.2222,-0.2879,0.5347,0.7569,真・銘菓ぴよ子 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,681,em-409b16959eac,唸るぜ！よりりん,12,795,805,3,attribute_change,-0.2222,-0.2879,0.5347,0.7569,唸るぜ！よりりん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,682,em-69c72b6c10d2,紳士なトーマスん,12,765,835,3,attribute_change,-0.2222,-0.2879,0.5347,0.7569,紳士なトーマスん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,683,em-0b273c3da2d3,ぴぐぺん＆びぐべん,12,700,900,2,attack_buff,-0.2222,-0.2891,0.5347,0.7569,ぴぐぺん＆びぐべん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,684,em-aeb1959eaece,ＫＲ２ジョー軍曹,9,394,1010,4,attack_buff,-0.2222,-0.2903,0.5347,0.7569,ＫＲ２ジョー軍曹 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,685,em-fb54694c6adc,サイガーイエロー,9,357,1057,4,multi_hit_attack,-0.2222,-0.2903,0.5347,0.7569,サイガーイエロー / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,686,em-9599a14be3a9,歴戦の剣闘士,10,350,1058,5,attack_buff,-0.2222,-0.2903,0.5347,0.7569,歴戦の剣闘士 / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,687,em-9f9a1c0e673f,リアルリオンさん,10,600,1100,5,delay,-0.2222,-0.2903,0.5347,0.7569,リアルリオンさん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,partial-skill-support
1,688,em-41c1f9333ff6,エグいできっしん,12,342,1062,5,attack_buff,-0.2222,-0.2903,0.5347,0.7569,エグいできっしん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,689,em-e49404c0e4be,?????,43,5350,2712,3,attack_buff,-0.2222,-0.2937,0.5347,0.7569,????? / バルパラ★イソ子 / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,690,em-db7ee0abcada,ＫＲ２ジョーの戦い,30,2385,4601,3,damage_reduction,-0.2153,-0.2758,0.5417,0.7569,ＫＲ２ジョーの戦い / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,691,em-301c11f4a1d7,ウサポワンちゃん,20,1363,2317,3,guard,-0.2153,-0.2832,0.5417,0.7569,ウサポワンちゃん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,692,em-b422734eb78b,たたーる星人,15,1812,1510,2,attack_buff,-0.2153,-0.2856,0.5417,0.7569,たたーる星人 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,693,em-690b5b221287,メルクさん,17,2114,1812,2,aoe_attack,-0.2153,-0.2856,0.5417,0.7569,メルクさん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,694,em-87a6c85241fe,蝶々ペッパーくん,30,1482,1781,2,delay,-0.2153,-0.2856,0.5417,0.7569,蝶々ペッパーくん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,partial-skill-support
1,695,em-344c7687cce5,アウス大先輩,17,1924,1924,2,attribute_change,-0.2153,-0.2867,0.5417,0.7569,アウス大先輩 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,696,em-640d19558093,聖なる打毬神！みるるん,19,1208,1963,2,attack_buff,-0.2153,-0.2867,0.5417,0.7569,聖なる打毬神！みるるん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,697,em-471b1ba55d5c,有馬んば,13,1413,1244,4,heal,-0.2153,-0.2878,0.5417,0.7569,有馬んば / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,698,em-c358a9d61a43,PiぐPeんとBiぐBeん,15,1208,1510,2,attack_buff,-0.2153,-0.2878,0.5417,0.7569,PiぐPeんとBiぐBeん / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,699,em-6c215846fcb0,アン・ごろう,16,1356,1189,2,attack_buff,-0.2153,-0.2878,0.5417,0.7569,アン・ごろう / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,700,em-629cc99564e0,帝王ヒルズ様,17,1867,3333,1,attack_buff,-0.2153,-0.2878,0.5417,0.7569,帝王ヒルズ様 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,701,em-4ea698949c11,侵略成功!?イカ翁,20,1131,1272,2,revive,-0.2153,-0.2878,0.5417,0.7569,侵略成功!?イカ翁 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,702,em-85dad7ff7aa2,ディヤの魔人,18,2385,1704,2,heal,-0.2153,-0.2889,0.5417,0.7569,ディヤの魔人 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,703,em-1ad78d7d3c2f,狐仮面,22,2215,1789,4,revive,-0.2153,-0.2889,0.5417,0.7569,狐仮面 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,704,em-ef6acbb9fe3a,ﾌｫﾆｰ・ぴよ・ｶﾞｰﾙｽﾞY,25,3703,1771,4,attribute_change,-0.2153,-0.2889,0.5417,0.7569,ﾌｫﾆｰ・ぴよ・ｶﾞｰﾙｽﾞY / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,705,em-8527b3dd869a,帰って来たいぬやマン,21,1661,1661,4,attack_buff,-0.2153,-0.291,0.5417,0.7569,帰って来たいぬやマン / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,706,em-9c1df245a2ec,のぶくろお館,16,1100,1300,6,aoe_attack,-0.2153,-0.2931,0.5417,0.7569,のぶくろお館 / ????? / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,707,em-712bee050113,ターヌムンゴネキ,35,4089,4089,2,attack_buff,-0.2222,-0.2854,0.5347,0.7569,ターヌムンゴネキ / バルパラ★イソ子 / 広報担当：アッシュ / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,708,em-02dd665173e3,超回復！反魂タン,6,600,700,4,revive,-0.2222,-0.2866,0.5347,0.7569,超回復！反魂タン / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,709,em-2d076c59c4b7,わんこーラスそば,6,600,700,3,heal,-0.2222,-0.2866,0.5347,0.7569,わんこーラスそば / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,710,em-75066f4bfd55,くーにょん,6,600,700,4,attack_buff,-0.2222,-0.2866,0.5347,0.7569,くーにょん / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
1,711,em-2f8589eed296,畳リーゼント,7,300,700,4,attack_buff,-0.2222,-0.2866,0.5347,0.7569,畳リーゼント / バルパラ★イソ子 / 冬の双子姫 / バターリャ後悔王子 / Ｈ・Ｆ・ウーマン,vにゅーさん / ｼｬﾐｯ子！シャーミー君 / 広報担当：アッシュ / バターリャ後悔王子 / 熱ぅい！地獄雀,complete
