枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,641,em-e6110f879f18,ユーコ隊,24,3408,2044,4,revive,-0.2305,-0.2855,0.5897,0.8203,ユーコ隊 / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,642,em-0d48fb639618,どうする？リオンさん,18,2093,2737,3,delay,-0.2251,-0.2857,0.5951,0.8203,どうする？リオンさん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,643,em-f3091896bc28,腹話フック,15,1610,3220,4,multi_hit_attack,-0.2251,-0.2857,0.5951,0.8203,腹話フック / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,644,em-ebd6f9bf2bee,中野華蓮(日本人),17,1516,3638,4,attack_buff,-0.2251,-0.2857,0.5951,0.8203,中野華蓮(日本人) / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,645,em-b90efc9e636b,婆娑羅でどーよ,18,1046,4105,4,attack_buff,-0.2251,-0.2857,0.5951,0.8203,婆娑羅でどーよ / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,646,em-065f680177c4,ﾍﾟﾀももたろす,17,3059,3059,2,attribute_change,-0.2252,-0.2857,0.5951,0.8203,ﾍﾟﾀももたろす / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,647,em-b7b738711fb0,ちくわサンド,23,2817,2656,2,attack_buff,-0.2155,-0.2858,0.6048,0.8203,ちくわサンド / コーベリアル公爵 / もん親方 / スホクラント先生 / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,648,em-b09ebd864da6,みずがめəろまちゃん,14,1057,1198,4,revive,-0.2242,-0.2859,0.5961,0.8203,みずがめəろまちゃん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,649,em-5c46e7a79c7f,ギャルド・スイス先輩,45,3408,5453,4,multi_hit_attack,-0.223,-0.286,0.5972,0.8203,ギャルド・スイス先輩 / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / スノーボーイ,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,650,em-cd23be41d901,美顔なエンパナさん,40,5623,4089,8,revive,-0.223,-0.286,0.5972,0.8203,美顔なエンパナさん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,651,em-90d2686cfd0d,花火戦隊サイガーRe,45,4515,5367,3,multi_hit_attack,-0.223,-0.2861,0.5972,0.8203,花火戦隊サイガーRe / コーベリアル公爵 / すわ子isGOD！ / 忍！fuま＆voたん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,652,em-a66d3edc0ac1,水戸Come On!,38,3493,3237,4,delay,-0.2295,-0.2861,0.5908,0.8203,水戸Come On! / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,653,em-d9e193a7c929,斑鳩の太子くん,36,4260,2896,2,heal,-0.223,-0.2863,0.5972,0.8203,斑鳩の太子くん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,654,em-73652bbd630f,ツノザヤ君とｱｲｺﾃﾞｼｮ,60,2044,5112,0,damage_reduction,-0.223,-0.2863,0.5972,0.8203,ツノザヤ君とｱｲｺﾃﾞｼｮ / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,655,em-e8fc5c7a59a4,猫毘沙門天,36,4430,4089,4,aoe_attack,-0.23,-0.2863,0.5903,0.8203,猫毘沙門天 / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,656,em-d7e5ef0e4b97,実はこんにゃくちゃん,9,1198,1204,7,guard,-0.2232,-0.2865,0.597,0.8203,実はこんにゃくちゃん / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,657,em-a4adc4bc9b7c,魁！安井道さん,12,1215,1187,5,guard,-0.2232,-0.2865,0.597,0.8203,魁！安井道さん / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,658,em-e5027c0cc6fa,みかんの姐御,17,2265,1510,3,aoe_attack,-0.2236,-0.2865,0.5967,0.8203,みかんの姐御 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,659,em-5284c689c7b6,ジャウー大先生,15,805,3220,4,skill_reduction,-0.23,-0.2866,0.5903,0.8203,ジャウー大先生 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,660,em-da18dad9d936,もけーれ！ムベちゃん,53,2896,6475,4,multi_hit_attack,-0.2091,-0.2868,0.6111,0.8203,もけーれ！ムベちゃん / コーベリアル公爵 / すわ子isGOD！ / お稲荷さん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,661,em-489782f8e31c,愛のぴよ子,7,1631,1993,3,heal,-0.2305,-0.2868,0.5897,0.8203,愛のぴよ子 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,662,em-c6e2304d0b02,パプアさん,26,3365,2270,3,damage_reduction,-0.2305,-0.2869,0.5897,0.8203,パプアさん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,663,em-6c9a66a7da8c,抹殺音ズース,40,5623,3408,6,heal,-0.223,-0.2872,0.5972,0.8203,抹殺音ズース / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,664,em-72aeeb632038,石見神楽どんちっちん,15,1812,1661,6,aoe_attack,-0.2254,-0.2873,0.5949,0.8203,石見神楽どんちっちん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,665,em-30e2f325f3af,尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ,28,4907,1022,2,multi_hit_attack,-0.2161,-0.2875,0.6042,0.8203,尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,666,em-54cb13a72721,不思議の海のモヅルン,60,6475,4941,3,attribute_guard,-0.2022,-0.2876,0.6181,0.8203,不思議の海のモヅルン / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,667,em-68c24ce7bf95,女帝！カるたーニャ,40,3408,3408,4,attack_buff,-0.23,-0.2877,0.5903,0.8203,女帝！カるたーニャ / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,668,em-2eebc4f8633d,すわっ！かつより君,60,5350,4771,5,aoe_attack,-0.2091,-0.2878,0.6111,0.8203,すわっ！かつより君 / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,669,em-879d09afc46a,アイアン下仁田,17,907,900,2,guard,-0.2248,-0.2878,0.5955,0.8203,アイアン下仁田 / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,670,em-d51ded51621f,華麗なる塚ジェンヌ,13,1684,1676,3,revive,-0.2248,-0.2878,0.5955,0.8203,華麗なる塚ジェンヌ / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,671,em-d86fc6931627,ふくしメイト・じゅん,19,1812,1661,3,skill_reduction,-0.2248,-0.2878,0.5955,0.8203,ふくしメイト・じゅん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,672,em-5ff7c4f20f2b,ヤマトタケルぅ！,40,85,8520,5,multi_hit_attack,-0.2225,-0.2879,0.5978,0.8203,ヤマトタケルぅ！ / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,673,em-a3fc429e3d74,にくぁうさま,15,606,1876,4,attack_buff,-0.225,-0.288,0.5953,0.8203,にくぁうさま / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,674,em-f14da6dc7d26,チャイナさん,15,606,1876,4,attack_buff,-0.225,-0.288,0.5953,0.8203,チャイナさん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,675,em-7e8ca5d8d19a,小林伯爵,15,3020,1812,5,revive,-0.2299,-0.288,0.5903,0.8203,小林伯爵 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,676,em-276d7f996bbe,竜也エボリューション,49,2044,6305,3,attack_buff,-0.223,-0.2885,0.5972,0.8203,竜也エボリューション / コーベリアル公爵 / すわ子isGOD！ / あ、しょーか大先生 / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,677,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,60,6816,4771,3,heal,-0.208,-0.2886,0.6122,0.8203,ｴﾝｾﾞﾘｯｸ☆エンゼル / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,678,em-b7d1205bd3a7,すーぱーサイアン,60,5964,5964,12,attack_buff,-0.2089,-0.2886,0.6113,0.8203,すーぱーサイアン / コーベリアル公爵 / カム着火べあぱわー / お稲荷さん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,679,em-ed21bd124ab2,牛タソ☆行進曲,14,755,1812,2,guard,-0.2245,-0.2887,0.5958,0.8203,牛タソ☆行進曲 / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,680,em-97272e288cf7,ホークくん,6,500,750,1,attribute_guard,-0.223,-0.2888,0.5972,0.8203,ホークくん / コーベリアル公爵 / カム着火べあぱわー / 収穫☆にいがタン / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,681,em-5275d879d803,ｻｲｯｺくたにん,12,800,1000,2,attribute_change,-0.2231,-0.2889,0.5971,0.8203,ｻｲｯｺくたにん / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,682,em-53084d488de2,川越ザ・サード,15,666,1607,4,attack_buff,-0.2248,-0.2891,0.5955,0.8203,川越ザ・サード / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,683,em-fea44f2a7dd8,だが男だ彦にゃん,15,2793,1132,3,skill_reduction,-0.224,-0.2894,0.5963,0.8203,だが男だ彦にゃん / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,684,em-75717188c18a,あ、しょーか大先生,13,1812,1963,4,multi_hit_attack,-0.23,-0.2894,0.5903,0.8203,あ、しょーか大先生 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,685,em-eb8dcb3ecb46,ヨーコ須賀パイセン,45,5964,3237,3,attribute_guard,-0.23,-0.2894,0.5903,0.8203,ヨーコ須賀パイセン / コーベリアル公爵 / カム着火べあぱわー / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,686,em-fe5ed60fbf2d,強いぞさいごー丼,9,930,574,3,attribute_guard,-0.2241,-0.2895,0.5962,0.8203,強いぞさいごー丼 / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,687,em-a71ad4631750,絶許！近所のあん子,9,1131,989,4,heal,-0.2301,-0.2895,0.5902,0.8203,絶許！近所のあん子 / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,688,em-199bdad6398b,なるティス,12,1000,900,3,attack_buff,-0.2301,-0.2895,0.5902,0.8203,なるティス / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,689,em-15545bc62fe7,幽霊烏賊図,60,3408,4260,3,revive,-0.2161,-0.2898,0.6042,0.8203,幽霊烏賊図 / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,690,em-40bd3b1e44fa,五月病の悪魔の契約,55,4123,4226,4,aoe_attack,-0.2161,-0.2898,0.6042,0.8203,五月病の悪魔の契約 / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,691,em-28f044d525d7,スーリヤ様が見てる,7,489,1446,3,skill_reduction,-0.2309,-0.29,0.5893,0.8203,スーリヤ様が見てる / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,692,em-ec43e91715ed,大谷雪之ちゃん,13,3171,604,2,damage_reduction,-0.2224,-0.2902,0.5979,0.8203,大谷雪之ちゃん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,693,em-15b63ea7b4c3,タオるんさん先輩師匠,14,1510,2180,2,attribute_guard,-0.2298,-0.2902,0.5905,0.8203,タオるんさん先輩師匠 / コーベリアル公爵 / 出番です！鴨先生！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,694,em-6f409bf9b5bd,素敵なステチュさん,14,211,2115,2,damage_reduction,-0.2248,-0.2903,0.5955,0.8203,素敵なステチュさん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,695,em-b943dbad0d0c,姫武者伏姫,54,6253,3823,5,guard,-0.2159,-0.2904,0.6044,0.8203,姫武者伏姫 / コーベリアル公爵 / すわ子isGOD！ / お稲荷さん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,696,em-f49b19428b58,ちび丸のハロウィン,17,255,2896,4,revive,-0.2365,-0.2904,0.5838,0.8203,ちび丸のハロウィン / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,697,em-a03649b8e724,巨大カンテツ,15,3220,3220,5,heal,-0.23,-0.2905,0.5903,0.8203,巨大カンテツ / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,698,em-7fd9b48cee31,七夕星人☆たたるんるん,20,3220,1610,2,attack_buff,-0.224,-0.2906,0.5963,0.8203,七夕星人☆たたるんるん / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,699,em-845ebf2f059a,うどんの女神,39,4771,2385,2,multi_hit_attack,-0.2369,-0.2907,0.5833,0.8203,うどんの女神 / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,700,em-8765daafca7a,トマティーナ中佐,40,3748,2130,2,multi_hit_attack,-0.2369,-0.2907,0.5833,0.8203,トマティーナ中佐 / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,701,em-9bad632dc3a9,秋田世界発見伝,24,3838,845,4,guard,-0.2303,-0.291,0.59,0.8203,秋田世界発見伝 / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 劇場版ＪＡＸＡイル,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,702,em-306ef0a3ce60,大納言鮒麿,14,1812,1548,4,heal,-0.2305,-0.2912,0.5897,0.8203,大納言鮒麿 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,703,em-8cff13c7ab2a,ツボの中のウツボン,13,1917,1917,6,damage_reduction,-0.2305,-0.2912,0.5897,0.8203,ツボの中のウツボン / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,704,em-e2135a9d657f,ねぶるータスお前もか,18,2173,2656,2,attack_buff,-0.2321,-0.2913,0.5882,0.8203,ねぶるータスお前もか / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,705,em-271fbedbbf39,レオ,22,2737,2093,4,damage_reduction,-0.2309,-0.2916,0.5893,0.8203,レオ / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,706,em-d9ea7f0897f2,山ガール！？さなこりん,15,2567,1225,6,multi_hit_attack,-0.2249,-0.2919,0.5954,0.8203,山ガール！？さなこりん / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,707,em-e931902358ae,弘法大師Ｑ改,15,1359,1963,3,skill_reduction,-0.2365,-0.2919,0.5838,0.8203,弘法大師Ｑ改 / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,708,em-e9b3dc6478a4,アヌラさま,33,2495,2978,2,attribute_guard,-0.23,-0.292,0.5903,0.8203,アヌラさま / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,709,em-faea6a503d7f,討ち入り☆花子,58,5350,4907,3,aoe_attack,-0.223,-0.2921,0.5972,0.8203,討ち入り☆花子 / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,710,em-6870ddfd0fbb,大道芸！エʃ＆エʒ,12,1661,1661,3,skill_reduction,-0.2301,-0.2921,0.5902,0.8203,大道芸！エʃ＆エʒ / コーベリアル公爵 / すわ子isGOD！ / スホクラント先生 / ラパヌイ先生,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,711,em-fd111e204918,アルビールパイセン,19,467,2608,3,delay,-0.2369,-0.2922,0.5833,0.8203,アルビールパイセン / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,partial-skill-support
1,712,em-03ca4c2f4e9d,勝手にストゥッツさん,51,6560,3786,0,attribute_change,-0.223,-0.2923,0.5972,0.8203,勝手にストゥッツさん / コーベリアル公爵 / すわ子isGOD！ / ズースくん / 劇場版ＪＡＸＡイル,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,713,em-a447724e3bc1,ヴァレサバ☆関くん,54,4055,5759,0,guard,-0.223,-0.2923,0.5972,0.8203,ヴァレサバ☆関くん / コーベリアル公爵 / すわ子isGOD！ / お稲荷さん / 実はこんにゃくちゃん,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,714,em-25fed9fde1ce,かっさーWoo！,16,1131,2403,4,attack_buff,-0.237,-0.2923,0.5833,0.8203,かっさーWoo！ / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,715,em-a48bcdd76e03,サーファー岡田,15,419,1298,4,attack_buff,-0.2319,-0.2924,0.5883,0.8203,サーファー岡田 / コーベリアル公爵 / 橋の上のかずら / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
1,716,em-74a94c7750af,スーちゃん,8,603,603,1,attribute_change,-0.2309,-0.2926,0.5893,0.8203,スーちゃん / コーベリアル公爵 / すわ子isGOD！ / 収穫☆にいがタン / 秋田世界発見伝,いろはの曙ちゃん / コーベリアル公爵 / すわ子isGOD！ / 漆黒及び純白のポワン / 首領子襲来!!,complete
