枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,201,em-4052b050ef42,白虎けいび,4,295,300,5,attack_buff,-0.0823,-0.1591,0.5972,0.6795,白虎けいび / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,202,em-4b8a1db2788c,ニートな浅子さん,4,112,418,5,attack_buff,-0.0823,-0.1591,0.5972,0.6795,ニートな浅子さん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,203,em-57fe43e7ea10,鹿苑さん,4,307,295,6,revive,-0.0823,-0.1591,0.5972,0.6795,鹿苑さん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,204,em-6ffc5801eae4,ぎょざる,4,293,312,6,aoe_attack,-0.0823,-0.1591,0.5972,0.6795,ぎょざる / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,205,em-71b88b3e60d7,迷菓ぴよ子,4,346,356,5,attack_buff,-0.0823,-0.1591,0.5972,0.6795,迷菓ぴよ子 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,206,em-737d1a27052c,じとっ子,4,202,410,5,attack_buff,-0.0823,-0.1591,0.5972,0.6795,じとっ子 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,207,em-c687e673c7ff,有馬ん,4,285,317,7,heal,-0.0823,-0.1591,0.5972,0.6795,有馬ん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,208,em-1926af92f1af,カカカのカ次郎,5,500,300,5,delay,-0.0823,-0.1591,0.5972,0.6795,カカカのカ次郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,209,em-30cf649c4daf,けいび,5,295,300,5,attribute_guard,-0.0823,-0.1591,0.5972,0.6795,けいび / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,210,em-39adadcf380b,朱雀けいび,5,305,335,6,revive,-0.0823,-0.1591,0.5972,0.6795,朱雀けいび / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,211,em-4025a820b0a7,新・ぎょざる,5,400,400,6,aoe_attack,-0.0823,-0.1591,0.5972,0.6795,新・ぎょざる / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,212,em-9bac78901113,有馬すん,5,375,405,6,heal,-0.0823,-0.1591,0.5972,0.6795,有馬すん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,213,em-a84e9301da18,パワフル☆ばん馬ばん,5,600,350,4,attack_buff,-0.0823,-0.1591,0.5972,0.6795,パワフル☆ばん馬ばん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,214,em-b8d203bbae80,草カロ三郎,5,400,400,6,heal,-0.0823,-0.1591,0.5972,0.6795,草カロ三郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,215,em-c879fe74178e,唸る！叡智通,5,370,410,4,attack_buff,-0.0823,-0.1591,0.5972,0.6795,唸る！叡智通 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,216,em-ce589bb8d6d8,鳴子さん,5,400,400,7,aoe_attack,-0.0823,-0.1591,0.5972,0.6795,鳴子さん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,217,em-e668f3d46f31,超・S.K.O.Tちゃん,5,950,250,5,heal,-0.0823,-0.1591,0.5972,0.6795,超・S.K.O.Tちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,218,em-f230094c0c4f,シンプソン君,5,400,400,8,revive,-0.0823,-0.1591,0.5972,0.6795,シンプソン君 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,219,em-f7eb502f39f3,芋煮十郎,5,580,200,6,multi_hit_attack,-0.0823,-0.1591,0.5972,0.6795,芋煮十郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,220,em-fe5e7769aa81,鹿苑先輩,5,390,390,5,revive,-0.0823,-0.1591,0.5972,0.6795,鹿苑先輩 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,221,em-124dc5391da9,オクト・パップ,6,888,200,6,heal,-0.0823,-0.1591,0.5972,0.6795,オクト・パップ / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,222,em-1d206f58d0b7,マッキ,6,600,300,4,damage_reduction,-0.0823,-0.1591,0.5972,0.6795,マッキ / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,223,em-667d96cceb87,さんとくん,6,1000,200,5,delay,-0.0823,-0.1591,0.5972,0.6795,さんとくん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,224,em-91791d21e202,ネオけいび,6,305,310,6,attribute_guard,-0.0823,-0.1591,0.5972,0.6795,ネオけいび / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,225,em-b3d6d1b7e1a8,たたらん,6,500,300,5,attack_buff,-0.0823,-0.1591,0.5972,0.6795,たたらん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,226,em-eb78da4b3f28,えるたそ,6,500,400,4,attack_buff,-0.0823,-0.1591,0.5972,0.6795,えるたそ / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,227,em-422fdd383a00,芋煮百太郎,7,680,300,5,multi_hit_attack,-0.0823,-0.1591,0.5972,0.6795,芋煮百太郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,228,em-da8dd7644e31,法隆ジェット,7,600,400,6,guard,-0.0823,-0.1591,0.5972,0.6795,法隆ジェット / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,229,em-a14b58fbc4fa,うるっしー,8,1000,400,5,guard,-0.0823,-0.1591,0.5972,0.6795,うるっしー / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,230,em-dc6446295503,ハズクちゃん,8,400,300,9,multi_hit_attack,-0.0823,-0.1591,0.5972,0.6795,ハズクちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,231,em-e4050c7db405,オム・オクト・パップ,9,888,400,6,heal,-0.0823,-0.1591,0.5972,0.6795,オム・オクト・パップ / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,232,em-f5eb41dbe671,たたらん先輩,9,600,400,4,attack_buff,-0.0823,-0.1591,0.5972,0.6795,たたらん先輩 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,233,em-8532615661b1,ハズクさん,10,500,400,8,multi_hit_attack,-0.0823,-0.1591,0.5972,0.6795,ハズクさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,234,em-bf7beec08736,いやひこちゃん,10,700,400,4,delay,-0.0823,-0.1591,0.5972,0.6795,いやひこちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,235,em-f1302d2783e5,八太郎,10,1200,200,7,delay,-0.0823,-0.1591,0.5972,0.6795,八太郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,236,em-b193a8ecb394,どんぶりBros.,15,1963,1812,0,heal,-0.0892,-0.1591,0.5903,0.6795,どんぶりBros. / ペーチパイセン / ハンドさんは泳がない / 肉食ドゥブロさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,237,em-241f8506970c,一葉ちゃんは作家さん,23,3220,1250,1,multi_hit_attack,-0.0823,-0.1595,0.5972,0.6795,一葉ちゃんは作家さん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,238,em-3151d77efe3f,チンチョーロさん,37,4805,4805,7,revive,-0.0892,-0.1599,0.5903,0.6795,チンチョーロさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,239,em-3b7a1f0d70a5,マッコーリー大佐,5,1198,1410,0,attribute_change,-0.0892,-0.1601,0.5903,0.6795,マッコーリー大佐 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,240,em-ce8b728f96f9,ぜんまる,3,450,250,7,attack_buff,-0.0823,-0.1602,0.5972,0.6795,ぜんまる / カルボ姉（ねえ） / パレンケＶＲＳ / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,241,em-dd6851927e3d,青竜ねっつ,4,354,396,6,heal,-0.0823,-0.1602,0.5972,0.6795,青竜ねっつ / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,242,em-e674dd0faa0d,掘joy二号,4,400,400,6,skill_reduction,-0.0823,-0.1602,0.5972,0.6795,掘joy二号 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,243,em-a5062fe00935,座敷(藁)氏,5,200,400,4,delay,-0.0823,-0.1602,0.5972,0.6795,座敷(藁)氏 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,244,em-be0d1a5c4a35,イタ子ちゃん,5,100,400,7,revive,-0.0823,-0.1602,0.5972,0.6795,イタ子ちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,245,em-2d2362cea0d5,かんとさん,6,300,400,6,multi_hit_attack,-0.0823,-0.1602,0.5972,0.6795,かんとさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,246,em-c2c77765050a,赤銅とげぬきさん,7,400,400,6,revive,-0.0823,-0.1602,0.5972,0.6795,赤銅とげぬきさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,247,em-0db7aa7aba43,大杉兄者,8,700,400,5,guard,-0.0823,-0.1602,0.5972,0.6795,大杉兄者 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,248,em-22f9adeaa0c2,祈るよ霧子たん,10,405,375,7,revive,-0.0823,-0.1602,0.5972,0.6795,祈るよ霧子たん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,249,em-3ea908bf879e,鷹山大先生,10,390,390,6,delay,-0.0823,-0.1602,0.5972,0.6795,鷹山大先生 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,250,em-35431f09cee7,ほたるン・トラッキン,12,1673,1654,5,attack_buff,-0.0892,-0.1611,0.5903,0.6795,ほたるン・トラッキン / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,251,em-2f152df51cdc,エトナさん,50,5673,1704,1,aoe_attack,-0.0823,-0.1612,0.5972,0.6795,エトナさん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,252,em-7b1e3e0a5bfe,花びらの精霊,15,2309,2480,5,aoe_attack,-0.0892,-0.1614,0.5903,0.6795,花びらの精霊 / カルボ姉（ねえ） / 漆黒及び純白のポワン / 肉食ドゥブロさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,253,em-bb22778026f9,吸血さん,43,6645,2839,1,attribute_guard,-0.0823,-0.1615,0.5972,0.6795,吸血さん / けるるんぱさらん / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,254,em-681f5ba59a2b,角成馬之助,4,500,700,3,attribute_change,-0.0823,-0.1622,0.5972,0.6795,角成馬之助 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,255,em-48f48620a722,ひきやまん,8,618,617,3,attack_buff,-0.0823,-0.1622,0.5972,0.6795,ひきやまん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,256,em-54b091af3505,いまりちゃん,8,605,615,3,attribute_change,-0.0823,-0.1622,0.5972,0.6795,いまりちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,257,em-4c982d8aff02,断然みっけ太郎,9,600,700,3,attribute_change,-0.0823,-0.1622,0.5972,0.6795,断然みっけ太郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,258,em-cb1a83a105ac,大仏の可能性が微レ存,11,707,707,3,attack_buff,-0.0823,-0.1622,0.5972,0.6795,大仏の可能性が微レ存 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,259,em-5b75b1bce687,ルソーテツ,5,1100,700,7,delay,-0.0823,-0.1622,0.5972,0.6795,ルソーテツ / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,260,em-2353b8cab444,パレンケＶＲＳ改,39,5623,3386,1,damage_reduction,-0.1031,-0.1622,0.5764,0.6795,パレンケＶＲＳ改 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,261,em-5d063141c6e0,ブルーフェイス姐さん,33,3919,4260,0,attribute_change,-0.0962,-0.1629,0.5833,0.6795,ブルーフェイス姐さん / カルボ姉（ねえ） / ダヴィアさん / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,262,em-8cb925c8d331,もんちゃん,6,1000,300,3,heal,-0.0892,-0.1633,0.5903,0.6795,もんちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,263,em-218dda17d95f,ヒッタ・伊東(日系),26,2567,1510,1,aoe_attack,-0.0892,-0.1633,0.5903,0.6795,ヒッタ・伊東(日系) / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,264,em-b95ac93b816d,キタキツネの神様,29,3748,4771,3,attack_buff,-0.0892,-0.1633,0.5903,0.6795,キタキツネの神様 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,265,em-7f5fe06d82f7,特攻のびゃこ,39,2641,6219,2,attack_buff,-0.0892,-0.1636,0.5903,0.6795,特攻のびゃこ / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,266,em-1e3b5bb54d35,ナナフシ,30,4175,2999,2,attribute_change,-0.0962,-0.1638,0.5833,0.6795,ナナフシ / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,267,em-4bbbb9984d5e,うすきま大師匠,17,3059,2093,1,attribute_change,-0.0962,-0.1638,0.5833,0.6795,うすきま大師匠 / ペーチパイセン / ハンドさんは泳がない / 肉食ドゥブロさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,268,em-de119df9f239,ポティアさま,25,2737,2093,7,delay,-0.0962,-0.1638,0.5833,0.6795,ポティアさま / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,269,em-220d63bfc07c,ハントンくん,3,350,500,8,multi_hit_attack,-0.0823,-0.1642,0.5972,0.6795,ハントンくん / カルボ姉（ねえ） / パレンケＶＲＳ / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,270,em-4a86c88e71a1,デンマーくん,3,600,300,3,guard,-0.0823,-0.1642,0.5972,0.6795,デンマーくん / カルボ姉（ねえ） / パレンケＶＲＳ / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,271,em-b0564825039b,わんこールそば,3,200,300,3,heal,-0.0823,-0.1642,0.5972,0.6795,わんこールそば / カルボ姉（ねえ） / パレンケＶＲＳ / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,272,em-c4c0bb3e4292,あっぴーちゃん,3,600,300,3,heal,-0.0823,-0.1642,0.5972,0.6795,あっぴーちゃん / カルボ姉（ねえ） / パレンケＶＲＳ / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,273,em-4ae7fba92e2c,アデヤッコちゃん,27,2351,2556,0,attribute_change,-0.0892,-0.1643,0.5903,0.6795,アデヤッコちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,274,em-b08b3e6f22a8,フィッシャーマン三平,17,1286,1316,2,guard,-0.0892,-0.1645,0.5903,0.6795,フィッシャーマン三平 / ペーチパイセン / ハンドさんは泳がない / 肉食ドゥブロさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,275,em-2c1766a1d358,でら・ロカ嬢,7,1621,1406,6,damage_reduction,-0.0962,-0.1649,0.5833,0.6795,でら・ロカ嬢 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,276,em-22a0a2dd6cac,啓示のエルフ,18,2759,2615,4,attack_buff,-0.1031,-0.1649,0.5764,0.6795,啓示のエルフ / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,277,em-d08c9e36ef51,地獄雀！阿蘇さん,17,3413,2061,1,attribute_guard,-0.0962,-0.1653,0.5833,0.6795,地獄雀！阿蘇さん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,278,em-93a9275d427c,肉食ドゥブロさん,32,5106,3404,3,attack_buff,-0.0892,-0.1654,0.5903,0.6795,肉食ドゥブロさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,279,em-f595b4878fcb,ポディアくん,5,800,350,4,attribute_guard,-0.0892,-0.1654,0.5903,0.6795,ポディアくん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,280,em-f9bf1a75faf1,カステーラさん,5,420,360,4,heal,-0.0892,-0.1654,0.5903,0.6795,カステーラさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,281,em-860d0191c03c,太子くん,8,650,590,2,heal,-0.0892,-0.1654,0.5903,0.6795,太子くん / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,282,em-e44c80aa58d3,二条嬢,8,620,600,2,attribute_guard,-0.0892,-0.1654,0.5903,0.6795,二条嬢 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,283,em-40f4824b1c65,芋煮千十郎,9,1901,502,4,multi_hit_attack,-0.0892,-0.1654,0.5903,0.6795,芋煮千十郎 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
